#units = angstroms
3888.65	200.0
4198.32	25.0
4471.48	500.0
4713.15	120.0
4921.93	160.0
5015.68	550.0
7065.19	7000.0
7032.41	16000.0
6965.43	1000.0
6929.47	9500.0
6717.04	7700.0
6678.15	10500.0
6598.95	6000.
6532.88	5400.
6506.53	14000.
6402.25	26000.0
6382.99	9500.0
6334.43	10200.0
6304.79	3000.
6266.50	6000.
6217.28	3000.
6163.59	3000.
6143.06	10000.
6096.16	5500.
6074.34	4000.
5875.62	8000.
9122.97	3000.
8115.31	10000.
