hd217987.fit
5780. 3.21 50.
5830. 3.25 50.
5880. 3.49 50.
5930. 3.37 50.
5980. 3.28 50.
6030. 3.14 50.
6080. 3.07 50.
6130. 3.07 50.
6180. 3.20 50.
6230. 3.43 50.
6280. 3.24 50.
6330. 2.98 50.
6380. 3.03 50.
6430. 2.84 50.
6480. 2.73 50.
6530. 2.66 50.
6580. 2.67 50.
6630. 2.70 50.
6680. 2.79 50.
6730. 2.89 50.
6780. 2.85 50.
6830. 2.89 50.
6880. 2.97 50.
6930. 2.69 50.
6980. 2.57 50.
7030. 2.44 50.
7080. 2.47 50.
7130. 2.67 50.
7180. 2.56 50.
7230. 2.44 50.
7280. 2.33 50.
7330. 2.25 50.
7380. 2.16 50.
7430. 2.13 50.
7480. 2.09 50.
7530. 2.07 50.
7580. 2.06 50.
7630. 2.68 50.
7680. 2.18 50.
7730. 2.09 50.
7780. 2.08 50.
7830. 2.07 50.
7880. 2.02 50.
7930. 1.99 50.
7980. 1.96 50.
8030. 1.93 50.
8080. 1.90 50.
8130. 1.89 50.
8180. 1.96 50.
8230. 1.94 50.
8280. 1.88 50.
8330. 1.89 50.
8380. 1.88 50.
8430. 1.87 50.
8480. 1.83 50.
8530. 1.83 50.
8580. 1.78 50.
8630. 1.77 50.
8680. 1.78 50.
8730. 1.75 50.
8780. 1.73 50.
8830. 1.73 50.
8880. 1.71 50.
8930. 1.69 50.
8980. 1.73 50.
9030. 1.72 50.
9080. 1.69 50.
9130. 1.65 50.
9180. 1.63 50.
9230. 1.58 50.
9280. 1.62 50.
9330. 1.83 50.
9380. 1.84 50.
9430. 1.79 50.
9480. 1.75 50.
9530. 1.67 50.
