hd185622.fit
5804. 1.99 50.
5854. 2.21 50.
5904. 2.24 50.
5954. 2.16 50.
6004. 2.10 50.
6054. 1.95 50.
6104. 1.96 50.
6154. 1.99 50.
6204. 2.05 50.
6254. 2.21 50.
6304. 2.03 50.
6354. 1.94 50.
6404. 1.80 50.
6454. 1.78 50.
6504. 1.83 50.
6554. 1.79 50.
6604. 1.67 50.
6654. 1.66 50.
6704. 1.63 50.
6754. 1.66 50.
6804. 1.57 50.
6854. 1.57 50.
6904. 1.54 50.
6954. 1.52 50.
7004. 1.47 50.
7054. 1.42 50.
7104. 1.55 50.
7154. 1.54 50.
7204. 1.53 50.
7254. 1.41 50.
7304. 1.36 50.
7354. 1.32 50.
7404. 1.20 50.
7454. 1.16 50.
7504. 1.14 50.
7554. 1.11 50.
7604. 2.60 50.
7654. 1.46 50.
7704. 1.10 50.
7754. 1.08 50.
7804. 1.01 50.
7854. 1.05 50.
7904. 1.10 50.
7954. 1.10 50.
8004. 1.05 50.
8054. 1.04 50.
8104. 1.10 50.
8154. 1.11 50.
8204. 1.13 50.
8254. 1.04 50.
8304. 1.07 50.
8354. 1.04 50.
8404. 0.98 50.
8454. 0.97 50.
8504. 1.07 50.
8554. 1.04 50.
8604. 0.91 50.
8654. 1.00 50.
8704. 0.91 50.
8754. 0.88 50.
8804. 0.93 50.
8854. 0.82 50.
8904. 0.83 50.
8954. 0.88 50.
9004. 0.96 50.
9054. 0.84 50.
9104. 0.94 50.
9154. 1.06 50.
9204. 1.05 50.
9254. 1.03 50.
9304. 1.14 50.
9354. 1.46 50.
9404. 1.22 50.
9454. 1.35 50.
9504. 1.27 50.
