hd43836.fit
5780. 2.99 50.
5830. 3.09 50.
5880. 3.11 50.
5930. 3.09 50.
5980. 3.10 50.
6030. 3.10 50.
6080. 3.10 50.
6130. 3.10 50.
6180. 3.11 50.
6230. 3.11 50.
6280. 3.26 50.
6330. 3.10 50.
6380. 3.10 50.
6430. 3.09 50.
6480. 3.10 50.
6530. 3.10 50.
6580. 3.09 50.
6630. 3.07 50.
6680. 3.05 50.
6730. 3.05 50.
6780. 3.04 50.
6830. 3.04 50.
6880. 3.15 50.
6930. 3.07 50.
6980. 3.04 50.
7030. 3.03 50.
7080. 3.03 50.
7130. 3.02 50.
7180. 3.09 50.
7230. 3.06 50.
7280. 3.03 50.
7330. 3.02 50.
7380. 3.01 50.
7430. 3.03 50.
7480. 3.02 50.
7530. 3.02 50.
7580. 3.05 50.
7630. 3.78 50.
7680. 3.09 50.
7730. 3.04 50.
7780. 3.03 50.
7830. 3.02 50.
7880. 3.01 50.
7930. 3.01 50.
7980. 3.00 50.
8030. 3.01 50.
8080. 3.01 50.
8130. 3.03 50.
8180. 3.08 50.
8230. 3.09 50.
8280. 3.05 50.
8330. 3.04 50.
8380. 2.99 50.
8430. 3.02 50.
8480. 2.84 50.
8530. 2.85 50.
8580. 2.82 50.
8630. 2.78 50.
8680. 2.83 50.
8730. 2.79 50.
8780. 2.76 50.
8830. 2.75 50.
8880. 2.77 50.
8930. 2.75 50.
8980. 2.82 50.
9030. 2.80 50.
9080. 2.83 50.
9130. 2.83 50.
9180. 2.80 50.
9230. 3.00 50.
9280. 2.83 50.
9330. 3.12 50.
9380. 3.05 50.
9430. 3.03 50.
9480. 3.04 50.
9530. 3.00 50.
