hd33894.fit
5780. 6.39 50.
5830. 5.44 50.
5880. 5.46 50.
5930. 7.00 50.
5980. 6.68 50.
6030. 5.48 50.
6080. 5.70 50.
6130. 5.42 50.
6180. NaN 50.
6230. 6.21 50.
6280. 5.64 50.
6330. 5.03 50.
6380. 4.81 50.
6430. 4.57 50.
6480. 4.33 50.
6530. 3.79 50.
6580. 4.17 50.
6630. 4.14 50.
6680. 4.50 50.
6730. 5.04 50.
6780. 4.23 50.
6830. 3.93 50.
6880. 3.70 50.
6930. 3.26 50.
6980. 2.83 50.
7030. 2.80 50.
7080. 3.83 50.
7130. 4.60 50.
7180. 3.83 50.
7230. 3.31 50.
7280. 2.84 50.
7330. 2.18 50.
7380. 2.16 50.
7430. 2.14 50.
7480. 2.03 50.
7530. 1.73 50.
7580. 1.57 50.
7630. 2.78 50.
7680. 2.47 50.
7730. 2.09 50.
7780. 2.05 50.
7830. 1.90 50.
7880. 2.04 50.
7930. 2.02 50.
7980. 2.02 50.
8030. 1.54 50.
8080. 1.04 50.
8130. 0.51 50.
8180. 0.19 50.
8230. 0.61 50.
8280. 0.70 50.
8330. 0.67 50.
8380. 0.67 50.
8430. 0.73 50.
8480. 1.41 50.
8530. 1.23 50.
8580. 1.03 50.
8630. 0.79 50.
8680. 0.67 50.
8730. 0.38 50.
8780. 0.12 50.
8830. -0.15 50.
8880. 0.42 50.
8930. 0.01 50.
8980. -0.01 50.
9030. -0.24 50.
9080. -0.52 50.
9130. -0.67 50.
9180. -0.75 50.
9230. -0.38 50.
9280. -0.20 50.
9330. 0.21 50.
9380. 0.16 50.
9430. -0.05 50.
9480. -0.28 50.
9530. -0.48 50.
