hd53244.fit
5784. 0.85 50.
5834. 1.06 50.
5884. 1.07 50.
5934. 1.08 50.
5984. 1.11 50.
6034. 1.13 50.
6084. 1.16 50.
6134. 1.18 50.
6184. 1.17 50.
6234. 1.20 50.
6284. 1.22 50.
6334. 1.22 50.
6384. 1.23 50.
6434. 1.25 50.
6484. 1.27 50.
6534. 1.28 50.
6584. 1.31 50.
6634. 1.31 50.
6684. 1.33 50.
6734. 1.34 50.
6784. 1.35 50.
6834. 1.36 50.
6884. 1.45 50.
6934. 1.40 50.
6984. 1.40 50.
7034. 1.42 50.
7084. 1.43 50.
7134. 1.44 50.
7184. 1.51 50.
7234. 1.50 50.
7284. 1.49 50.
7334. 1.50 50.
7384. 1.50 50.
7434. 1.52 50.
7484. 1.53 50.
7534. 1.55 50.
7584. 1.58 50.
7634. 2.16 50.
7684. 1.62 50.
7734. 1.60 50.
7784. 1.62 50.
7834. 1.63 50.
7884. 1.64 50.
7934. 1.65 50.
7984. 1.66 50.
8034. 1.67 50.
8084. 1.69 50.
8134. 1.71 50.
8184. 1.75 50.
8234. 1.78 50.
8284. 1.74 50.
8334. 1.73 50.
8384. 1.74 50.
8434. 1.73 50.
8484. 1.70 50.
8534. 1.71 50.
8584. 1.69 50.
8634. 1.65 50.
8684. 1.67 50.
8734. 1.68 50.
8784. 1.63 50.
8834. 1.63 50.
8884. 1.67 50.
8934. 1.63 50.
8984. 1.70 50.
9034. 1.69 50.
9084. 1.66 50.
9134. 1.66 50.
9184. 1.64 50.
9234. 1.87 50.
9284. 1.65 50.
9334. 1.91 50.
9384. 1.84 50.
9434. 1.81 50.
9484. 1.82 50.
9534. 1.90 50.
