hd73634.fit
       5780.0000      0.10037055      50.0000
       5830.0000      0.18352374      50.0000
       5880.0000      0.19932022      50.0000
       5930.0000      0.20464352      50.0000
       5980.0000      0.21370685      50.0000
       6030.0000      0.21347257      50.0000
       6080.0000      0.22936254      50.0000
       6130.0000      0.24455485      50.0000
       6180.0000      0.23639055      50.0000
       6230.0000      0.24761787      50.0000
       6280.0000      0.28560401      50.0000
       6330.0000      0.25139419      50.0000
       6380.0000      0.25831871      50.0000
       6430.0000      0.25780812      50.0000
       6480.0000      0.26613844      50.0000
       6530.0000      0.27827326      50.0000
       6580.0000      0.32568441      50.0000
       6630.0000      0.26950010      50.0000
       6680.0000      0.28042963      50.0000
       6730.0000      0.27887951      50.0000
       6780.0000      0.27310994      50.0000
       6830.0000      0.28325877      50.0000
       6880.0000      0.40497319      50.0000
       6930.0000      0.30158637      50.0000
       6980.0000      0.29021104      50.0000
       7030.0000      0.29805810      50.0000
       7080.0000      0.30194049      50.0000
       7130.0000      0.29841393      50.0000
       7180.0000      0.34061244      50.0000
       7230.0000      0.33117792      50.0000
       7280.0000      0.34143897      50.0000
       7330.0000      0.32283197      50.0000
       7380.0000      0.32270290      50.0000
       7430.0000      0.33461582      50.0000
       7480.0000      0.33641884      50.0000
       7530.0000      0.34187827      50.0000
       7580.0000      0.35598777      50.0000
       7630.0000      0.95594667      50.0000
       7680.0000      0.40885569      50.0000
       7730.0000      0.36085196      50.0000
       7780.0000      0.41615738      50.0000
       7830.0000      0.37846634      50.0000
       7880.0000      0.40271763      50.0000
       7930.0000      0.39673817      50.0000
       7980.0000      0.39193114      50.0000
       8030.0000      0.39871074      50.0000
       8080.0000      0.40853290      50.0000
       8130.0000      0.43611424      50.0000
       8180.0000      0.50042911      50.0000
       8230.0000      0.53522313      50.0000
       8280.0000      0.48604042      50.0000
       8330.0000      0.47851055      50.0000
       8380.0000      0.46146863      50.0000
       8430.0000      0.40685910      50.0000
       8480.0000      0.37270292      50.0000
       8530.0000      0.33465787      50.0000
       8580.0000      0.30821592      50.0000
       8630.0000      0.29557810      50.0000
       8680.0000      0.40577532      50.0000
       8730.0000      0.31084651      50.0000
       8780.0000      0.28762973      50.0000
       8830.0000      0.28470579      50.0000
       8880.0000      0.36842248      50.0000
       8930.0000      0.32068810      50.0000
       8980.0000      0.34707382      50.0000
       9030.0000      0.43037971      50.0000
       9080.0000      0.37485033      50.0000
       9130.0000      0.32152616      50.0000
       9180.0000      0.35449632      50.0000
       9230.0000      0.63892205      50.0000
       9280.0000      0.34595163      50.0000
       9330.0000      0.55714599      50.0000
       9380.0000      0.57837373      50.0000
       9430.0000      0.56597000      50.0000
       9480.0000      0.52072322      50.0000
       9530.0000      0.60850847      50.0000
