hd222368.fit
       5820.0000      0.58462570      50.0000
       5870.0000      0.79164307      50.0000
       5920.0000      0.79935700      50.0000
       5970.0000      0.79416125      50.0000
       6020.0000      0.82745544      50.0000
       6070.0000      0.79802618      50.0000
       6120.0000      0.80809795      50.0000
       6170.0000      0.82187416      50.0000
       6220.0000      0.80735434      50.0000
       6270.0000      0.81635992      50.0000
       6320.0000      0.81398255      50.0000
       6370.0000      0.79814439      50.0000
       6420.0000      0.80433547      50.0000
       6470.0000      0.79781229      50.0000
       6520.0000      0.80461200      50.0000
       6570.0000      0.90035698      50.0000
       6620.0000      0.78308995      50.0000
       6670.0000      0.77677709      50.0000
       6720.0000      0.79184945      50.0000
       6770.0000      0.77523975      50.0000
       6820.0000      0.77733327      50.0000
       6870.0000       1.0632592      50.0000
       6920.0000      0.81345896      50.0000
       6970.0000      0.77621468      50.0000
       7020.0000      0.78226652      50.0000
       7070.0000      0.77027354      50.0000
       7120.0000      0.78332872      50.0000
       7170.0000      0.79659607      50.0000
       7220.0000      0.80393248      50.0000
       7270.0000      0.80306954      50.0000
       7320.0000      0.79451037      50.0000
       7370.0000      0.78987461      50.0000
       7420.0000      0.80922690      50.0000
       7470.0000      0.78682889      50.0000
       7520.0000      0.80044168      50.0000
       7570.0000      0.80729805      50.0000
       7620.0000       1.2306002      50.0000
       7670.0000      0.91162901      50.0000
       7720.0000      0.81730576      50.0000
       7770.0000      0.82429513      50.0000
       7820.0000      0.80997497      50.0000
       7870.0000      0.80847887      50.0000
       7920.0000      0.81428368      50.0000
       7970.0000      0.81471717      50.0000
       8020.0000      0.83374376      50.0000
       8070.0000      0.84804708      50.0000
       8120.0000      0.86278924      50.0000
       8170.0000      0.89976975      50.0000
       8220.0000      0.91620692      50.0000
       8270.0000      0.90379543      50.0000
       8320.0000      0.91697508      50.0000
       8370.0000      0.91605452      50.0000
       8420.0000      0.92764964      50.0000
       8470.0000      0.95620502      50.0000
       8520.0000      0.96899388      50.0000
       8570.0000      0.97721597      50.0000
       8620.0000      0.99308229      50.0000
       8670.0000       1.0886814      50.0000
       8720.0000       1.0282162      50.0000
       8770.0000       1.0514923      50.0000
       8820.0000       1.0629255      50.0000
       8870.0000       1.1186777      50.0000
       8920.0000       1.1124653      50.0000
       8970.0000       1.1554209      50.0000
       9020.0000       1.2415330      50.0000
       9070.0000       1.2097004      50.0000
       9120.0000       1.2168001      50.0000
       9170.0000       1.2292462      50.0000
       9220.0000       1.2923051      50.0000
       9270.0000       1.2629192      50.0000
       9320.0000       1.4507049      50.0000
       9370.0000       1.5233955      50.0000
       9420.0000       1.4723288      50.0000
       9470.0000       1.4848299      50.0000
       9520.0000       1.5813126      50.0000
