hd90772.fit
       5780.0000      0.57858119      50.0000
       5830.0000      0.63078127      50.0000
       5880.0000      0.63495718      50.0000
       5930.0000      0.62179660      50.0000
       5980.0000      0.62362358      50.0000
       6030.0000      0.60667754      50.0000
       6080.0000      0.60198582      50.0000
       6130.0000      0.60627226      50.0000
       6180.0000      0.60392437      50.0000
       6230.0000      0.59026943      50.0000
       6280.0000      0.65234434      50.0000
       6330.0000      0.57817927      50.0000
       6380.0000      0.57741679      50.0000
       6430.0000      0.55812626      50.0000
       6480.0000      0.56071680      50.0000
       6530.0000      0.54607909      50.0000
       6580.0000      0.51115239      50.0000
       6630.0000      0.51786059      50.0000
       6680.0000      0.51986291      50.0000
       6730.0000      0.51041463      50.0000
       6780.0000      0.49536240      50.0000
       6830.0000      0.48621331      50.0000
       6880.0000      0.63810649      50.0000
       6930.0000      0.50203442      50.0000
       6980.0000      0.46662548      50.0000
       7030.0000      0.46134317      50.0000
       7080.0000      0.45758811      50.0000
       7130.0000      0.44730513      50.0000
       7180.0000      0.48677241      50.0000
       7230.0000      0.46618281      50.0000
       7280.0000      0.47057666      50.0000
       7330.0000      0.44058263      50.0000
       7380.0000      0.42156969      50.0000
       7430.0000      0.44635037      50.0000
       7480.0000      0.42875561      50.0000
       7530.0000      0.42093153      50.0000
       7580.0000      0.43618414      50.0000
       7630.0000       1.1310205      50.0000
       7680.0000      0.49586713      50.0000
       7730.0000      0.42831903      50.0000
       7780.0000      0.53921702      50.0000
       7830.0000      0.41268158      50.0000
       7880.0000      0.42836625      50.0000
       7930.0000      0.40970366      50.0000
       7980.0000      0.40164405      50.0000
       8030.0000      0.40188697      50.0000
       8080.0000      0.40210958      50.0000
       8130.0000      0.41928805      50.0000
       8180.0000      0.48799119      50.0000
       8230.0000      0.52654118      50.0000
       8280.0000      0.44845726      50.0000
       8330.0000      0.41762758      50.0000
       8380.0000      0.37665890      50.0000
       8430.0000      0.28160399      50.0000
       8480.0000      0.23203402      50.0000
       8530.0000      0.20306242      50.0000
       8580.0000      0.19823131      50.0000
       8630.0000      0.22666672      50.0000
       8680.0000      0.29942258      50.0000
       8730.0000      0.20502812      50.0000
       8780.0000      0.17992583      50.0000
       8830.0000      0.17318595      50.0000
       8880.0000      0.19009684      50.0000
       8930.0000      0.21297490      50.0000
       8980.0000      0.21804982      50.0000
       9030.0000      0.24539066      50.0000
       9080.0000      0.26283927      50.0000
       9130.0000      0.20966682      50.0000
       9180.0000      0.22446018      50.0000
       9230.0000      0.36268621      50.0000
       9280.0000      0.20061152      50.0000
       9330.0000      0.45062599      50.0000
       9380.0000      0.47667783      50.0000
       9430.0000      0.43427532      50.0000
       9480.0000      0.36598660      50.0000
       9530.0000      0.35643858      50.0000
